      weight_2015  vatax_2015 GROSS_INCOME_2015   weight_2016  vatax_2016 GROSS_INCOME_2016   weight_2017  vatax_2017 GROSS_INCOME_2017   weight_2018  vatax_2018 GROSS_INCOME_2018   weight_2019  vatax_2019 GROSS_INCOME_2019   weight_2020  vatax_2020 GROSS_INCOME_2020   weight_2021   vatax_2021 GROSS_INCOME_2021   weight_2022  vatax_2022 GROSS_INCOME_2022   weight_2023   vatax_2023 GROSS_INCOME_2023   weight_2024   vatax_2024 GROSS_INCOME_2024 weight_ref_2024 vatax_ref_2024 GROSS_INCOME_ref_2024 weight_ref_2025 vatax_ref_2025 GROSS_INCOME_ref_2025 weight_ref_2026 vatax_ref_2026 GROSS_INCOME_ref_2026 weight_ref_2027 vatax_ref_2027 GROSS_INCOME_ref_2027 weight_ref_2028 vatax_ref_2028 GROSS_INCOME_ref_2028 weight_ref_2029 vatax_ref_2029 GROSS_INCOME_ref_2029 weight_ref_2030 vatax_ref_2030 GROSS_INCOME_ref_2030      ETR  ETR_ref
31     9,543.0689     41.0000          145.0000    9,543.0689     49.0000          145.0000    9,543.0689     57.0000          145.0000    9,543.0689     54.0000          145.0000    9,543.0689     59.0000          145.0000    9,543.0689     57.0000          145.0000    9,543.0689      80.0000          145.0000    9,543.0689     69.0000          145.0000    9,543.0689      74.0000          145.0000    9,543.0689      83.0000          145.0000      9,543.0689        82.0000              145.0000      9,543.0689        87.0000              145.0000      9,543.0689        93.0000              145.0000      9,543.0689       100.0000              145.0000      9,543.0689       107.0000              145.0000      9,543.0689       115.0000              145.0000      9,543.0689       123.0000              145.0000   0.5724   0.5655
32     9,522.6091     21.0000          150.0000    9,522.6091     25.0000          150.0000    9,522.6091     30.0000          150.0000    9,522.6091     28.0000          150.0000    9,522.6091     31.0000          150.0000    9,522.6091     30.0000          150.0000    9,522.6091      42.0000          150.0000    9,522.6091     36.0000          150.0000    9,522.6091      39.0000          150.0000    9,522.6091      43.0000          150.0000      9,522.6091        42.0000              150.0000      9,522.6091        45.0000              150.0000      9,522.6091        48.0000              150.0000      9,522.6091        51.0000              150.0000      9,522.6091        55.0000              150.0000      9,522.6091        59.0000              150.0000      9,522.6091        63.0000              150.0000   0.2867   0.2800
33     9,490.3747     24.0000          154.0000    9,490.3747     29.0000          154.0000    9,490.3747     34.0000          154.0000    9,490.3747     32.0000          154.0000    9,490.3747     36.0000          154.0000    9,490.3747     34.0000          154.0000    9,490.3747      48.0000          154.0000    9,490.3747     41.0000          154.0000    9,490.3747      45.0000          154.0000    9,490.3747      50.0000          154.0000      9,490.3747        48.0000              154.0000      9,490.3747        52.0000              154.0000      9,490.3747        55.0000              154.0000      9,490.3747        59.0000              154.0000      9,490.3747        63.0000              154.0000      9,490.3747        68.0000              154.0000      9,490.3747        73.0000              154.0000   0.3247   0.3117
34     9,602.9603     22.0000          162.0000    9,602.9603     26.0000          162.0000    9,602.9603     31.0000          162.0000    9,602.9603     29.0000          162.0000    9,602.9603     32.0000          162.0000    9,602.9603     31.0000          162.0000    9,602.9603      44.0000          162.0000    9,602.9603     37.0000          162.0000    9,602.9603      40.0000          162.0000    9,602.9603      45.0000          162.0000      9,602.9603        44.0000              162.0000      9,602.9603        47.0000              162.0000      9,602.9603        50.0000              162.0000      9,602.9603        53.0000              162.0000      9,602.9603        57.0000              162.0000      9,602.9603        61.0000              162.0000      9,602.9603        66.0000              162.0000   0.2778   0.2716
35     9,526.4746     19.0000          167.0000    9,526.4746     23.0000          167.0000    9,526.4746     27.0000          167.0000    9,526.4746     25.0000          167.0000    9,526.4746     28.0000          167.0000    9,526.4746     27.0000          167.0000    9,526.4746      38.0000          167.0000    9,526.4746     32.0000          167.0000    9,526.4746      35.0000          167.0000    9,526.4746      39.0000          167.0000      9,526.4746        37.0000              167.0000      9,526.4746        40.0000              167.0000      9,526.4746        43.0000              167.0000      9,526.4746        46.0000              167.0000      9,526.4746        49.0000              167.0000      9,526.4746        53.0000              167.0000      9,526.4746        56.0000              167.0000   0.2335   0.2216
36     9,566.6502     22.0000          173.0000    9,566.6502     26.0000          173.0000    9,566.6502     31.0000          173.0000    9,566.6502     29.0000          173.0000    9,566.6502     32.0000          173.0000    9,566.6502     31.0000          173.0000    9,566.6502      43.0000          173.0000    9,566.6502     37.0000          173.0000    9,566.6502      40.0000          173.0000    9,566.6502      45.0000          173.0000      9,566.6502        43.0000              173.0000      9,566.6502        46.0000              173.0000      9,566.6502        50.0000              173.0000      9,566.6502        53.0000              173.0000      9,566.6502        57.0000              173.0000      9,566.6502        61.0000              173.0000      9,566.6502        65.0000              173.0000   0.2601   0.2486
37     9,439.2818     23.0000          177.0000    9,439.2818     28.0000          177.0000    9,439.2818     33.0000          177.0000    9,439.2818     31.0000          177.0000    9,439.2818     34.0000          177.0000    9,439.2818     33.0000          177.0000    9,439.2818      46.0000          177.0000    9,439.2818     39.0000          177.0000    9,439.2818      43.0000          177.0000    9,439.2818      48.0000          177.0000      9,439.2818        46.0000              177.0000      9,439.2818        50.0000              177.0000      9,439.2818        53.0000              177.0000      9,439.2818        57.0000              177.0000      9,439.2818        61.0000              177.0000      9,439.2818        65.0000              177.0000      9,439.2818        70.0000              177.0000   0.2712   0.2599
38     9,487.5282     25.0000          183.0000    9,487.5282     30.0000          183.0000    9,487.5282     35.0000          183.0000    9,487.5282     34.0000          183.0000    9,487.5282     37.0000          183.0000    9,487.5282     35.0000          183.0000    9,487.5282      50.0000          183.0000    9,487.5282     43.0000          183.0000    9,487.5282      46.0000          183.0000    9,487.5282      51.0000          183.0000      9,487.5282        50.0000              183.0000      9,487.5282        53.0000              183.0000      9,487.5282        57.0000              183.0000      9,487.5282        61.0000              183.0000      9,487.5282        66.0000              183.0000      9,487.5282        70.0000              183.0000      9,487.5282        75.0000              183.0000   0.2787   0.2732
39     9,697.0916     20.0000          192.0000    9,697.0916     24.0000          192.0000    9,697.0916     28.0000          192.0000    9,697.0916     27.0000          192.0000    9,697.0916     29.0000          192.0000    9,697.0916     28.0000          192.0000    9,697.0916      40.0000          192.0000    9,697.0916     34.0000          192.0000    9,697.0916      37.0000          192.0000    9,697.0916      41.0000          192.0000      9,697.0916        40.0000              192.0000      9,697.0916        42.0000              192.0000      9,697.0916        45.0000              192.0000      9,697.0916        49.0000              192.0000      9,697.0916        52.0000              192.0000      9,697.0916        56.0000              192.0000      9,697.0916        60.0000              192.0000   0.2135   0.2083
40     9,393.2351     22.0000          191.0000    9,393.2351     26.0000          191.0000    9,393.2351     31.0000          191.0000    9,393.2351     29.0000          191.0000    9,393.2351     32.0000          191.0000    9,393.2351     31.0000          191.0000    9,393.2351      43.0000          191.0000    9,393.2351     37.0000          191.0000    9,393.2351      40.0000          191.0000    9,393.2351      45.0000          191.0000      9,393.2351        43.0000              191.0000      9,393.2351        46.0000              191.0000      9,393.2351        49.0000              191.0000      9,393.2351        53.0000              191.0000      9,393.2351        57.0000              191.0000      9,393.2351        61.0000              191.0000      9,393.2351        65.0000              191.0000   0.2356   0.2251
41     9,570.7422     25.0000          201.0000    9,570.7422     30.0000          201.0000    9,570.7422     35.0000          201.0000    9,570.7422     33.0000          201.0000    9,570.7422     36.0000          201.0000    9,570.7422     35.0000          201.0000    9,570.7422      49.0000          201.0000    9,570.7422     42.0000          201.0000    9,570.7422      46.0000          201.0000    9,570.7422      51.0000          201.0000      9,570.7422        49.0000              201.0000      9,570.7422        53.0000              201.0000      9,570.7422        57.0000              201.0000      9,570.7422        61.0000              201.0000      9,570.7422        65.0000              201.0000      9,570.7422        69.0000              201.0000      9,570.7422        74.0000              201.0000   0.2537   0.2438
42     9,661.2020     24.0000          211.0000    9,661.2020     29.0000          211.0000    9,661.2020     34.0000          211.0000    9,661.2020     32.0000          211.0000    9,661.2020     35.0000          211.0000    9,661.2020     34.0000          211.0000    9,661.2020      48.0000          211.0000    9,661.2020     41.0000          211.0000    9,661.2020      45.0000          211.0000    9,661.2020      50.0000          211.0000      9,661.2020        48.0000              211.0000      9,661.2020        52.0000              211.0000      9,661.2020        55.0000              211.0000      9,661.2020        59.0000              211.0000      9,661.2020        63.0000              211.0000      9,661.2020        68.0000              211.0000      9,661.2020        73.0000              211.0000   0.2370   0.2275
43     9,512.7916     25.0000          214.0000    9,512.7916     30.0000          214.0000    9,512.7916     35.0000          214.0000    9,512.7916     33.0000          214.0000    9,512.7916     36.0000          214.0000    9,512.7916     35.0000          214.0000    9,512.7916      49.0000          214.0000    9,512.7916     42.0000          214.0000    9,512.7916      45.0000          214.0000    9,512.7916      50.0000          214.0000      9,512.7916        49.0000              214.0000      9,512.7916        52.0000              214.0000      9,512.7916        56.0000              214.0000      9,512.7916        60.0000              214.0000      9,512.7916        64.0000              214.0000      9,512.7916        69.0000              214.0000      9,512.7916        74.0000              214.0000   0.2336   0.2290
44     9,421.9436     24.0000          218.0000    9,421.9436     29.0000          218.0000    9,421.9436     34.0000          218.0000    9,421.9436     32.0000          218.0000    9,421.9436     35.0000          218.0000    9,421.9436     34.0000          218.0000    9,421.9436      48.0000          218.0000    9,421.9436     41.0000          218.0000    9,421.9436      44.0000          218.0000    9,421.9436      49.0000          218.0000      9,421.9436        48.0000              218.0000      9,421.9436        51.0000              218.0000      9,421.9436        55.0000              218.0000      9,421.9436        59.0000              218.0000      9,421.9436        63.0000              218.0000      9,421.9436        67.0000              218.0000      9,421.9436        72.0000              218.0000   0.2248   0.2202
45     9,635.2269     27.0000          230.0000    9,635.2269     32.0000          230.0000    9,635.2269     37.0000          230.0000    9,635.2269     35.0000          230.0000    9,635.2269     39.0000          230.0000    9,635.2269     37.0000          230.0000    9,635.2269      52.0000          230.0000    9,635.2269     45.0000          230.0000    9,635.2269      48.0000          230.0000    9,635.2269      54.0000          230.0000      9,635.2269        53.0000              230.0000      9,635.2269        56.0000              230.0000      9,635.2269        60.0000              230.0000      9,635.2269        65.0000              230.0000      9,635.2269        69.0000              230.0000      9,635.2269        74.0000              230.0000      9,635.2269        79.0000              230.0000   0.2348   0.2304
46     9,570.0629     26.0000          234.0000    9,570.0629     32.0000          234.0000    9,570.0629     37.0000          234.0000    9,570.0629     35.0000          234.0000    9,570.0629     38.0000          234.0000    9,570.0629     37.0000          234.0000    9,570.0629      52.0000          234.0000    9,570.0629     44.0000          234.0000    9,570.0629      48.0000          234.0000    9,570.0629      54.0000          234.0000      9,570.0629        52.0000              234.0000      9,570.0629        56.0000              234.0000      9,570.0629        60.0000              234.0000      9,570.0629        64.0000              234.0000      9,570.0629        68.0000              234.0000      9,570.0629        73.0000              234.0000      9,570.0629        79.0000              234.0000   0.2308   0.2222
47     9,467.5536     32.0000          238.0000    9,467.5536     38.0000          238.0000    9,467.5536     45.0000          238.0000    9,467.5536     43.0000          238.0000    9,467.5536     47.0000          238.0000    9,467.5536     45.0000          238.0000    9,467.5536      63.0000          238.0000    9,467.5536     54.0000          238.0000    9,467.5536      58.0000          238.0000    9,467.5536      65.0000          238.0000      9,467.5536        64.0000              238.0000      9,467.5536        68.0000              238.0000      9,467.5536        73.0000              238.0000      9,467.5536        78.0000              238.0000      9,467.5536        84.0000              238.0000      9,467.5536        90.0000              238.0000      9,467.5536        96.0000              238.0000   0.2731   0.2689
48     9,615.9317     78.0000          250.0000    9,615.9317     93.0000          250.0000    9,615.9317    109.0000          250.0000    9,615.9317    103.0000          250.0000    9,615.9317    113.0000          250.0000    9,615.9317    109.0000          250.0000    9,615.9317     153.0000          250.0000    9,615.9317    131.0000          250.0000    9,615.9317     142.0000          250.0000    9,615.9317     158.0000          250.0000      9,615.9317       156.0000              250.0000      9,615.9317       167.0000              250.0000      9,615.9317       179.0000              250.0000      9,615.9317       192.0000              250.0000      9,615.9317       205.0000              250.0000      9,615.9317       220.0000              250.0000      9,615.9317       236.0000              250.0000   0.6320   0.6240
49     9,368.0041     26.0000          253.0000    9,368.0041     32.0000          253.0000    9,368.0041     37.0000          253.0000    9,368.0041     35.0000          253.0000    9,368.0041     38.0000          253.0000    9,368.0041     37.0000          253.0000    9,368.0041      52.0000          253.0000    9,368.0041     44.0000          253.0000    9,368.0041      48.0000          253.0000    9,368.0041      54.0000          253.0000      9,368.0041        52.0000              253.0000      9,368.0041        56.0000              253.0000      9,368.0041        60.0000              253.0000      9,368.0041        64.0000              253.0000      9,368.0041        68.0000              253.0000      9,368.0041        73.0000              253.0000      9,368.0041        79.0000              253.0000   0.2134   0.2055
50     9,660.3125     35.0000          269.0000    9,660.3125     42.0000          269.0000    9,660.3125     49.0000          269.0000    9,660.3125     47.0000          269.0000    9,660.3125     51.0000          269.0000    9,660.3125     49.0000          269.0000    9,660.3125      69.0000          269.0000    9,660.3125     59.0000          269.0000    9,660.3125      64.0000          269.0000    9,660.3125      71.0000          269.0000      9,660.3125        70.0000              269.0000      9,660.3125        75.0000              269.0000      9,660.3125        80.0000              269.0000      9,660.3125        85.0000              269.0000      9,660.3125        92.0000              269.0000      9,660.3125        98.0000              269.0000      9,660.3125       105.0000              269.0000   0.2639   0.2602
51     9,484.2449     22.0000          272.0000    9,484.2449     26.0000          272.0000    9,484.2449     31.0000          272.0000    9,484.2449     29.0000          272.0000    9,484.2449     32.0000          272.0000    9,484.2449     31.0000          272.0000    9,484.2449      43.0000          272.0000    9,484.2449     37.0000          272.0000    9,484.2449      40.0000          272.0000    9,484.2449      44.0000          272.0000      9,484.2449        43.0000              272.0000      9,484.2449        46.0000              272.0000      9,484.2449        49.0000              272.0000      9,484.2449        53.0000              272.0000      9,484.2449        57.0000              272.0000      9,484.2449        61.0000              272.0000      9,484.2449        65.0000              272.0000   0.1618   0.1581
52     9,601.2297     37.0000          284.0000    9,601.2297     44.0000          284.0000    9,601.2297     52.0000          284.0000    9,601.2297     49.0000          284.0000    9,601.2297     54.0000          284.0000    9,601.2297     52.0000          284.0000    9,601.2297      73.0000          284.0000    9,601.2297     63.0000          284.0000    9,601.2297      68.0000          284.0000    9,601.2297      75.0000          284.0000      9,601.2297        74.0000              284.0000      9,601.2297        79.0000              284.0000      9,601.2297        85.0000              284.0000      9,601.2297        91.0000              284.0000      9,601.2297        97.0000              284.0000      9,601.2297       104.0000              284.0000      9,601.2297       111.0000              284.0000   0.2641   0.2606
53     9,530.4533     28.0000          290.0000    9,530.4533     34.0000          290.0000    9,530.4533     40.0000          290.0000    9,530.4533     38.0000          290.0000    9,530.4533     41.0000          290.0000    9,530.4533     40.0000          290.0000    9,530.4533      56.0000          290.0000    9,530.4533     48.0000          290.0000    9,530.4533      52.0000          290.0000    9,530.4533      58.0000          290.0000      9,530.4533        56.0000              290.0000      9,530.4533        60.0000              290.0000      9,530.4533        65.0000              290.0000      9,530.4533        69.0000              290.0000      9,530.4533        74.0000              290.0000      9,530.4533        79.0000              290.0000      9,530.4533        85.0000              290.0000   0.2000   0.1931
54     9,541.6617     35.0000          301.0000    9,541.6617     42.0000          301.0000    9,541.6617     50.0000          301.0000    9,541.6617     47.0000          301.0000    9,541.6617     52.0000          301.0000    9,541.6617     50.0000          301.0000    9,541.6617      70.0000          301.0000    9,541.6617     60.0000          301.0000    9,541.6617      65.0000          301.0000    9,541.6617      72.0000          301.0000      9,541.6617        71.0000              301.0000      9,541.6617        76.0000              301.0000      9,541.6617        81.0000              301.0000      9,541.6617        87.0000              301.0000      9,541.6617        93.0000              301.0000      9,541.6617       100.0000              301.0000      9,541.6617       107.0000              301.0000   0.2392   0.2359
55     9,560.1483     36.0000          313.0000    9,560.1483     44.0000          313.0000    9,560.1483     51.0000          313.0000    9,560.1483     48.0000          313.0000    9,560.1483     53.0000          313.0000    9,560.1483     51.0000          313.0000    9,560.1483      72.0000          313.0000    9,560.1483     61.0000          313.0000    9,560.1483      66.0000          313.0000    9,560.1483      74.0000          313.0000      9,560.1483        72.0000              313.0000      9,560.1483        77.0000              313.0000      9,560.1483        83.0000              313.0000      9,560.1483        89.0000              313.0000      9,560.1483        95.0000              313.0000      9,560.1483       102.0000              313.0000      9,560.1483       109.0000              313.0000   0.2364   0.2300
56     9,543.3762     23.0000          323.0000    9,543.3762     27.0000          323.0000    9,543.3762     32.0000          323.0000    9,543.3762     30.0000          323.0000    9,543.3762     33.0000          323.0000    9,543.3762     32.0000          323.0000    9,543.3762      45.0000          323.0000    9,543.3762     38.0000          323.0000    9,543.3762      41.0000          323.0000    9,543.3762      46.0000          323.0000      9,543.3762        45.0000              323.0000      9,543.3762        48.0000              323.0000      9,543.3762        51.0000              323.0000      9,543.3762        55.0000              323.0000      9,543.3762        58.0000              323.0000      9,543.3762        63.0000              323.0000      9,543.3762        67.0000              323.0000   0.1424   0.1393
57     9,595.6012     54.0000          335.0000    9,595.6012     64.0000          335.0000    9,595.6012     75.0000          335.0000    9,595.6012     72.0000          335.0000    9,595.6012     78.0000          335.0000    9,595.6012     76.0000          335.0000    9,595.6012     106.0000          335.0000    9,595.6012     91.0000          335.0000    9,595.6012      98.0000          335.0000    9,595.6012     109.0000          335.0000      9,595.6012       108.0000              335.0000      9,595.6012       115.0000              335.0000      9,595.6012       124.0000              335.0000      9,595.6012       132.0000              335.0000      9,595.6012       142.0000              335.0000      9,595.6012       152.0000              335.0000      9,595.6012       163.0000              335.0000   0.3254   0.3224
58     9,407.3710     31.0000          338.0000    9,407.3710     37.0000          338.0000    9,407.3710     43.0000          338.0000    9,407.3710     41.0000          338.0000    9,407.3710     44.0000          338.0000    9,407.3710     43.0000          338.0000    9,407.3710      60.0000          338.0000    9,407.3710     52.0000          338.0000    9,407.3710      56.0000          338.0000    9,407.3710      62.0000          338.0000      9,407.3710        61.0000              338.0000      9,407.3710        65.0000              338.0000      9,407.3710        70.0000              338.0000      9,407.3710        75.0000              338.0000      9,407.3710        80.0000              338.0000      9,407.3710        86.0000              338.0000      9,407.3710        92.0000              338.0000   0.1834   0.1805
59     9,677.2626     38.0000          356.0000    9,677.2626     45.0000          356.0000    9,677.2626     53.0000          356.0000    9,677.2626     50.0000          356.0000    9,677.2626     55.0000          356.0000    9,677.2626     53.0000          356.0000    9,677.2626      74.0000          356.0000    9,677.2626     64.0000          356.0000    9,677.2626      69.0000          356.0000    9,677.2626      77.0000          356.0000      9,677.2626        75.0000              356.0000      9,677.2626        80.0000              356.0000      9,677.2626        86.0000              356.0000      9,677.2626        92.0000              356.0000      9,677.2626        99.0000              356.0000      9,677.2626       106.0000              356.0000      9,677.2626       113.0000              356.0000   0.2163   0.2107
60     9,470.4487     35.0000          360.0000    9,470.4487     42.0000          360.0000    9,470.4487     49.0000          360.0000    9,470.4487     47.0000          360.0000    9,470.4487     51.0000          360.0000    9,470.4487     50.0000          360.0000    9,470.4487      70.0000          360.0000    9,470.4487     60.0000          360.0000    9,470.4487      64.0000          360.0000    9,470.4487      72.0000          360.0000      9,470.4487        70.0000              360.0000      9,470.4487        75.0000              360.0000      9,470.4487        81.0000              360.0000      9,470.4487        86.0000              360.0000      9,470.4487        92.0000              360.0000      9,470.4487        99.0000              360.0000      9,470.4487       106.0000              360.0000   0.2000   0.1944
61     9,441.3682    124.0000          371.0000    9,441.3682    148.0000          371.0000    9,441.3682    174.0000          371.0000    9,441.3682    165.0000          371.0000    9,441.3682    180.0000          371.0000    9,441.3682    174.0000          371.0000    9,441.3682     245.0000          371.0000    9,441.3682    209.0000          371.0000    9,441.3682     226.0000          371.0000    9,441.3682     252.0000          371.0000      9,441.3682       251.0000              371.0000      9,441.3682       268.0000              371.0000      9,441.3682       287.0000              371.0000      9,441.3682       307.0000              371.0000      9,441.3682       329.0000              371.0000      9,441.3682       352.0000              371.0000      9,441.3682       378.0000              371.0000   0.6792   0.6765
62     9,673.2191     30.0000          393.0000    9,673.2191     36.0000          393.0000    9,673.2191     42.0000          393.0000    9,673.2191     40.0000          393.0000    9,673.2191     43.0000          393.0000    9,673.2191     42.0000          393.0000    9,673.2191      59.0000          393.0000    9,673.2191     50.0000          393.0000    9,673.2191      54.0000          393.0000    9,673.2191      61.0000          393.0000      9,673.2191        59.0000              393.0000      9,673.2191        63.0000              393.0000      9,673.2191        68.0000              393.0000      9,673.2191        73.0000              393.0000      9,673.2191        78.0000              393.0000      9,673.2191        83.0000              393.0000      9,673.2191        89.0000              393.0000   0.1552   0.1501
63     9,539.4783     40.0000          402.0000    9,539.4783     48.0000          402.0000    9,539.4783     56.0000          402.0000    9,539.4783     53.0000          402.0000    9,539.4783     58.0000          402.0000    9,539.4783     56.0000          402.0000    9,539.4783      79.0000          402.0000    9,539.4783     68.0000          402.0000    9,539.4783      73.0000          402.0000    9,539.4783      81.0000          402.0000      9,539.4783        80.0000              402.0000      9,539.4783        85.0000              402.0000      9,539.4783        91.0000              402.0000      9,539.4783        98.0000              402.0000      9,539.4783       105.0000              402.0000      9,539.4783       112.0000              402.0000      9,539.4783       120.0000              402.0000   0.2015   0.1990
64     9,458.8683     55.0000          411.0000    9,458.8683     66.0000          411.0000    9,458.8683     77.0000          411.0000    9,458.8683     73.0000          411.0000    9,458.8683     80.0000          411.0000    9,458.8683     77.0000          411.0000    9,458.8683     109.0000          411.0000    9,458.8683     93.0000          411.0000    9,458.8683     100.0000          411.0000    9,458.8683     112.0000          411.0000      9,458.8683       111.0000              411.0000      9,458.8683       118.0000              411.0000      9,458.8683       127.0000              411.0000      9,458.8683       136.0000              411.0000      9,458.8683       145.0000              411.0000      9,458.8683       155.0000              411.0000      9,458.8683       167.0000              411.0000   0.2725   0.2701
65     9,569.8526     30.0000          432.0000    9,569.8526     36.0000          432.0000    9,569.8526     42.0000          432.0000    9,569.8526     40.0000          432.0000    9,569.8526     43.0000          432.0000    9,569.8526     42.0000          432.0000    9,569.8526      59.0000          432.0000    9,569.8526     50.0000          432.0000    9,569.8526      54.0000          432.0000    9,569.8526      61.0000          432.0000      9,569.8526        59.0000              432.0000      9,569.8526        63.0000              432.0000      9,569.8526        68.0000              432.0000      9,569.8526        72.0000              432.0000      9,569.8526        78.0000              432.0000      9,569.8526        83.0000              432.0000      9,569.8526        89.0000              432.0000   0.1412   0.1366
66     9,539.3489     31.0000          448.0000    9,539.3489     37.0000          448.0000    9,539.3489     44.0000          448.0000    9,539.3489     42.0000          448.0000    9,539.3489     45.0000          448.0000    9,539.3489     44.0000          448.0000    9,539.3489      62.0000          448.0000    9,539.3489     53.0000          448.0000    9,539.3489      57.0000          448.0000    9,539.3489      63.0000          448.0000      9,539.3489        62.0000              448.0000      9,539.3489        66.0000              448.0000      9,539.3489        71.0000              448.0000      9,539.3489        76.0000              448.0000      9,539.3489        81.0000              448.0000      9,539.3489        87.0000              448.0000      9,539.3489        93.0000              448.0000   0.1406   0.1384
67     9,527.2347     38.0000          465.0000    9,527.2347     45.0000          465.0000    9,527.2347     53.0000          465.0000    9,527.2347     50.0000          465.0000    9,527.2347     55.0000          465.0000    9,527.2347     53.0000          465.0000    9,527.2347      74.0000          465.0000    9,527.2347     63.0000          465.0000    9,527.2347      68.0000          465.0000    9,527.2347      76.0000          465.0000      9,527.2347        75.0000              465.0000      9,527.2347        80.0000              465.0000      9,527.2347        86.0000              465.0000      9,527.2347        92.0000              465.0000      9,527.2347        98.0000              465.0000      9,527.2347       105.0000              465.0000      9,527.2347       113.0000              465.0000   0.1634   0.1613
68     9,586.0425     43.0000          487.0000    9,586.0425     52.0000          487.0000    9,586.0425     61.0000          487.0000    9,586.0425     58.0000          487.0000    9,586.0425     63.0000          487.0000    9,586.0425     61.0000          487.0000    9,586.0425      86.0000          487.0000    9,586.0425     73.0000          487.0000    9,586.0425      79.0000          487.0000    9,586.0425      88.0000          487.0000      9,586.0425        87.0000              487.0000      9,586.0425        93.0000              487.0000      9,586.0425        99.0000              487.0000      9,586.0425       106.0000              487.0000      9,586.0425       114.0000              487.0000      9,586.0425       122.0000              487.0000      9,586.0425       131.0000              487.0000   0.1807   0.1786
69     9,600.8901     43.0000          508.0000    9,600.8901     51.0000          508.0000    9,600.8901     60.0000          508.0000    9,600.8901     57.0000          508.0000    9,600.8901     62.0000          508.0000    9,600.8901     60.0000          508.0000    9,600.8901      84.0000          508.0000    9,600.8901     72.0000          508.0000    9,600.8901      78.0000          508.0000    9,600.8901      87.0000          508.0000      9,600.8901        85.0000              508.0000      9,600.8901        91.0000              508.0000      9,600.8901        98.0000              508.0000      9,600.8901       104.0000              508.0000      9,600.8901       112.0000              508.0000      9,600.8901       120.0000              508.0000      9,600.8901       128.0000              508.0000   0.1713   0.1673
70     9,414.5683     45.0000          521.0000    9,414.5683     54.0000          521.0000    9,414.5683     63.0000          521.0000    9,414.5683     59.0000          521.0000    9,414.5683     65.0000          521.0000    9,414.5683     63.0000          521.0000    9,414.5683      88.0000          521.0000    9,414.5683     76.0000          521.0000    9,414.5683      82.0000          521.0000    9,414.5683      91.0000          521.0000      9,414.5683        89.0000              521.0000      9,414.5683        95.0000              521.0000      9,414.5683       102.0000              521.0000      9,414.5683       109.0000              521.0000      9,414.5683       117.0000              521.0000      9,414.5683       125.0000              521.0000      9,414.5683       134.0000              521.0000   0.1747   0.1708
71     9,623.3392     44.0000          558.0000    9,623.3392     53.0000          558.0000    9,623.3392     62.0000          558.0000    9,623.3392     59.0000          558.0000    9,623.3392     65.0000          558.0000    9,623.3392     62.0000          558.0000    9,623.3392      88.0000          558.0000    9,623.3392     75.0000          558.0000    9,623.3392      81.0000          558.0000    9,623.3392      90.0000          558.0000      9,623.3392        89.0000              558.0000      9,623.3392        95.0000              558.0000      9,623.3392       101.0000              558.0000      9,623.3392       108.0000              558.0000      9,623.3392       116.0000              558.0000      9,623.3392       124.0000              558.0000      9,623.3392       133.0000              558.0000   0.1613   0.1595
72     9,586.8674     51.0000          581.0000    9,586.8674     61.0000          581.0000    9,586.8674     71.0000          581.0000    9,586.8674     67.0000          581.0000    9,586.8674     73.0000          581.0000    9,586.8674     71.0000          581.0000    9,586.8674     100.0000          581.0000    9,586.8674     85.0000          581.0000    9,586.8674      92.0000          581.0000    9,586.8674     103.0000          581.0000      9,586.8674       101.0000              581.0000      9,586.8674       108.0000              581.0000      9,586.8674       116.0000              581.0000      9,586.8674       124.0000              581.0000      9,586.8674       133.0000              581.0000      9,586.8674       142.0000              581.0000      9,586.8674       152.0000              581.0000   0.1773   0.1738
73     9,518.9700     43.0000          600.0000    9,518.9700     51.0000          600.0000    9,518.9700     60.0000          600.0000    9,518.9700     57.0000          600.0000    9,518.9700     62.0000          600.0000    9,518.9700     60.0000          600.0000    9,518.9700      85.0000          600.0000    9,518.9700     73.0000          600.0000    9,518.9700      78.0000          600.0000    9,518.9700      87.0000          600.0000      9,518.9700        86.0000              600.0000      9,518.9700        92.0000              600.0000      9,518.9700        98.0000              600.0000      9,518.9700       105.0000              600.0000      9,518.9700       113.0000              600.0000      9,518.9700       121.0000              600.0000      9,518.9700       130.0000              600.0000   0.1450   0.1433
74     9,498.2999     63.0000          629.0000    9,498.2999     76.0000          629.0000    9,498.2999     89.0000          629.0000    9,498.2999     84.0000          629.0000    9,498.2999     92.0000          629.0000    9,498.2999     89.0000          629.0000    9,498.2999     125.0000          629.0000    9,498.2999    107.0000          629.0000    9,498.2999     116.0000          629.0000    9,498.2999     129.0000          629.0000      9,498.2999       128.0000              629.0000      9,498.2999       136.0000              629.0000      9,498.2999       146.0000              629.0000      9,498.2999       156.0000              629.0000      9,498.2999       167.0000              629.0000      9,498.2999       179.0000              629.0000      9,498.2999       192.0000              629.0000   0.2051   0.2035
