      weight_2015  vatax_2015 GROSS_INCOME_2015   weight_2016  vatax_2016 GROSS_INCOME_2016   weight_2017  vatax_2017 GROSS_INCOME_2017   weight_2018  vatax_2018 GROSS_INCOME_2018   weight_2019  vatax_2019 GROSS_INCOME_2019   weight_2020  vatax_2020 GROSS_INCOME_2020   weight_2021  vatax_2021 GROSS_INCOME_2021   weight_2022  vatax_2022 GROSS_INCOME_2022   weight_2023  vatax_2023 GROSS_INCOME_2023   weight_2024   vatax_2024 GROSS_INCOME_2024 weight_ref_2024 vatax_ref_2024 GROSS_INCOME_ref_2024 weight_ref_2025 vatax_ref_2025 GROSS_INCOME_ref_2025 weight_ref_2026 vatax_ref_2026 GROSS_INCOME_ref_2026 weight_ref_2027 vatax_ref_2027 GROSS_INCOME_ref_2027 weight_ref_2028 vatax_ref_2028 GROSS_INCOME_ref_2028 weight_ref_2029 vatax_ref_2029 GROSS_INCOME_ref_2029 weight_ref_2030 vatax_ref_2030 GROSS_INCOME_ref_2030      ETR  ETR_ref
33     9,490.3747     21.0000          154.0000    9,490.3747     25.0000          154.0000    9,490.3747     30.0000          154.0000    9,490.3747     28.0000          154.0000    9,490.3747     31.0000          154.0000    9,490.3747     30.0000          154.0000    9,490.3747     42.0000          154.0000    9,490.3747     36.0000          154.0000    9,490.3747     39.0000          154.0000    9,490.3747      43.0000          154.0000      9,490.3747        43.0000              154.0000      9,490.3747        46.0000              154.0000      9,490.3747        49.0000              154.0000      9,490.3747        53.0000              154.0000      9,490.3747        56.0000              154.0000      9,490.3747        60.0000              154.0000      9,490.3747        65.0000              154.0000   0.2792   0.2792
34     9,602.9603     20.0000          162.0000    9,602.9603     24.0000          162.0000    9,602.9603     28.0000          162.0000    9,602.9603     26.0000          162.0000    9,602.9603     29.0000          162.0000    9,602.9603     28.0000          162.0000    9,602.9603     39.0000          162.0000    9,602.9603     33.0000          162.0000    9,602.9603     36.0000          162.0000    9,602.9603      40.0000          162.0000      9,602.9603        40.0000              162.0000      9,602.9603        43.0000              162.0000      9,602.9603        46.0000              162.0000      9,602.9603        49.0000              162.0000      9,602.9603        52.0000              162.0000      9,602.9603        56.0000              162.0000      9,602.9603        60.0000              162.0000   0.2469   0.2469
35     9,526.4746     18.0000          167.0000    9,526.4746     21.0000          167.0000    9,526.4746     25.0000          167.0000    9,526.4746     23.0000          167.0000    9,526.4746     26.0000          167.0000    9,526.4746     25.0000          167.0000    9,526.4746     35.0000          167.0000    9,526.4746     30.0000          167.0000    9,526.4746     32.0000          167.0000    9,526.4746      36.0000          167.0000      9,526.4746        36.0000              167.0000      9,526.4746        38.0000              167.0000      9,526.4746        41.0000              167.0000      9,526.4746        44.0000              167.0000      9,526.4746        47.0000              167.0000      9,526.4746        50.0000              167.0000      9,526.4746        54.0000              167.0000   0.2156   0.2156
36     9,566.6502     20.0000          173.0000    9,566.6502     24.0000          173.0000    9,566.6502     28.0000          173.0000    9,566.6502     26.0000          173.0000    9,566.6502     29.0000          173.0000    9,566.6502     28.0000          173.0000    9,566.6502     39.0000          173.0000    9,566.6502     33.0000          173.0000    9,566.6502     36.0000          173.0000    9,566.6502      40.0000          173.0000      9,566.6502        40.0000              173.0000      9,566.6502        43.0000              173.0000      9,566.6502        46.0000              173.0000      9,566.6502        49.0000              173.0000      9,566.6502        53.0000              173.0000      9,566.6502        56.0000              173.0000      9,566.6502        60.0000              173.0000   0.2312   0.2312
37     9,439.2818     21.0000          177.0000    9,439.2818     25.0000          177.0000    9,439.2818     30.0000          177.0000    9,439.2818     28.0000          177.0000    9,439.2818     31.0000          177.0000    9,439.2818     30.0000          177.0000    9,439.2818     42.0000          177.0000    9,439.2818     36.0000          177.0000    9,439.2818     39.0000          177.0000    9,439.2818      43.0000          177.0000      9,439.2818        43.0000              177.0000      9,439.2818        46.0000              177.0000      9,439.2818        50.0000              177.0000      9,439.2818        53.0000              177.0000      9,439.2818        57.0000              177.0000      9,439.2818        61.0000              177.0000      9,439.2818        65.0000              177.0000   0.2429   0.2429
38     9,487.5282     23.0000          183.0000    9,487.5282     28.0000          183.0000    9,487.5282     33.0000          183.0000    9,487.5282     31.0000          183.0000    9,487.5282     34.0000          183.0000    9,487.5282     33.0000          183.0000    9,487.5282     46.0000          183.0000    9,487.5282     40.0000          183.0000    9,487.5282     43.0000          183.0000    9,487.5282      48.0000          183.0000      9,487.5282        48.0000              183.0000      9,487.5282        51.0000              183.0000      9,487.5282        55.0000              183.0000      9,487.5282        58.0000              183.0000      9,487.5282        63.0000              183.0000      9,487.5282        67.0000              183.0000      9,487.5282        72.0000              183.0000   0.2623   0.2623
39     9,697.0916     18.0000          192.0000    9,697.0916     22.0000          192.0000    9,697.0916     26.0000          192.0000    9,697.0916     24.0000          192.0000    9,697.0916     26.0000          192.0000    9,697.0916     26.0000          192.0000    9,697.0916     36.0000          192.0000    9,697.0916     31.0000          192.0000    9,697.0916     33.0000          192.0000    9,697.0916      37.0000          192.0000      9,697.0916        37.0000              192.0000      9,697.0916        40.0000              192.0000      9,697.0916        42.0000              192.0000      9,697.0916        45.0000              192.0000      9,697.0916        49.0000              192.0000      9,697.0916        52.0000              192.0000      9,697.0916        56.0000              192.0000   0.1927   0.1927
40     9,393.2351     20.0000          191.0000    9,393.2351     24.0000          191.0000    9,393.2351     28.0000          191.0000    9,393.2351     27.0000          191.0000    9,393.2351     29.0000          191.0000    9,393.2351     28.0000          191.0000    9,393.2351     40.0000          191.0000    9,393.2351     34.0000          191.0000    9,393.2351     37.0000          191.0000    9,393.2351      41.0000          191.0000      9,393.2351        41.0000              191.0000      9,393.2351        44.0000              191.0000      9,393.2351        47.0000              191.0000      9,393.2351        50.0000              191.0000      9,393.2351        54.0000              191.0000      9,393.2351        58.0000              191.0000      9,393.2351        62.0000              191.0000   0.2147   0.2147
41     9,570.7422     23.0000          201.0000    9,570.7422     28.0000          201.0000    9,570.7422     32.0000          201.0000    9,570.7422     31.0000          201.0000    9,570.7422     34.0000          201.0000    9,570.7422     32.0000          201.0000    9,570.7422     46.0000          201.0000    9,570.7422     39.0000          201.0000    9,570.7422     42.0000          201.0000    9,570.7422      47.0000          201.0000      9,570.7422        47.0000              201.0000      9,570.7422        50.0000              201.0000      9,570.7422        54.0000              201.0000      9,570.7422        58.0000              201.0000      9,570.7422        62.0000              201.0000      9,570.7422        66.0000              201.0000      9,570.7422        71.0000              201.0000   0.2338   0.2338
42     9,661.2020     23.0000          211.0000    9,661.2020     27.0000          211.0000    9,661.2020     32.0000          211.0000    9,661.2020     30.0000          211.0000    9,661.2020     33.0000          211.0000    9,661.2020     32.0000          211.0000    9,661.2020     45.0000          211.0000    9,661.2020     39.0000          211.0000    9,661.2020     42.0000          211.0000    9,661.2020      46.0000          211.0000      9,661.2020        46.0000              211.0000      9,661.2020        50.0000              211.0000      9,661.2020        53.0000              211.0000      9,661.2020        57.0000              211.0000      9,661.2020        61.0000              211.0000      9,661.2020        65.0000              211.0000      9,661.2020        70.0000              211.0000   0.2180   0.2180
43     9,512.7916     23.0000          214.0000    9,512.7916     27.0000          214.0000    9,512.7916     32.0000          214.0000    9,512.7916     30.0000          214.0000    9,512.7916     33.0000          214.0000    9,512.7916     32.0000          214.0000    9,512.7916     45.0000          214.0000    9,512.7916     38.0000          214.0000    9,512.7916     41.0000          214.0000    9,512.7916      46.0000          214.0000      9,512.7916        46.0000              214.0000      9,512.7916        49.0000              214.0000      9,512.7916        53.0000              214.0000      9,512.7916        56.0000              214.0000      9,512.7916        60.0000              214.0000      9,512.7916        65.0000              214.0000      9,512.7916        69.0000              214.0000   0.2150   0.2150
44     9,421.9436     21.0000          218.0000    9,421.9436     25.0000          218.0000    9,421.9436     30.0000          218.0000    9,421.9436     28.0000          218.0000    9,421.9436     31.0000          218.0000    9,421.9436     30.0000          218.0000    9,421.9436     42.0000          218.0000    9,421.9436     36.0000          218.0000    9,421.9436     39.0000          218.0000    9,421.9436      43.0000          218.0000      9,421.9436        43.0000              218.0000      9,421.9436        46.0000              218.0000      9,421.9436        49.0000              218.0000      9,421.9436        53.0000              218.0000      9,421.9436        56.0000              218.0000      9,421.9436        60.0000              218.0000      9,421.9436        65.0000              218.0000   0.1972   0.1972
45     9,635.2269     24.0000          230.0000    9,635.2269     29.0000          230.0000    9,635.2269     34.0000          230.0000    9,635.2269     32.0000          230.0000    9,635.2269     35.0000          230.0000    9,635.2269     34.0000          230.0000    9,635.2269     48.0000          230.0000    9,635.2269     41.0000          230.0000    9,635.2269     44.0000          230.0000    9,635.2269      49.0000          230.0000      9,635.2269        49.0000              230.0000      9,635.2269        53.0000              230.0000      9,635.2269        56.0000              230.0000      9,635.2269        60.0000              230.0000      9,635.2269        64.0000              230.0000      9,635.2269        69.0000              230.0000      9,635.2269        74.0000              230.0000   0.2130   0.2130
46     9,570.0629     22.0000          234.0000    9,570.0629     26.0000          234.0000    9,570.0629     30.0000          234.0000    9,570.0629     29.0000          234.0000    9,570.0629     31.0000          234.0000    9,570.0629     30.0000          234.0000    9,570.0629     43.0000          234.0000    9,570.0629     37.0000          234.0000    9,570.0629     39.0000          234.0000    9,570.0629      44.0000          234.0000      9,570.0629        44.0000              234.0000      9,570.0629        47.0000              234.0000      9,570.0629        50.0000              234.0000      9,570.0629        54.0000              234.0000      9,570.0629        58.0000              234.0000      9,570.0629        62.0000              234.0000      9,570.0629        66.0000              234.0000   0.1880   0.1880
47     9,467.5536     30.0000          238.0000    9,467.5536     36.0000          238.0000    9,467.5536     43.0000          238.0000    9,467.5536     40.0000          238.0000    9,467.5536     44.0000          238.0000    9,467.5536     43.0000          238.0000    9,467.5536     60.0000          238.0000    9,467.5536     51.0000          238.0000    9,467.5536     55.0000          238.0000    9,467.5536      62.0000          238.0000      9,467.5536        62.0000              238.0000      9,467.5536        66.0000              238.0000      9,467.5536        71.0000              238.0000      9,467.5536        76.0000              238.0000      9,467.5536        81.0000              238.0000      9,467.5536        87.0000              238.0000      9,467.5536        93.0000              238.0000   0.2605   0.2605
48     9,615.9317     71.0000          250.0000    9,615.9317     85.0000          250.0000    9,615.9317    100.0000          250.0000    9,615.9317     95.0000          250.0000    9,615.9317    104.0000          250.0000    9,615.9317    100.0000          250.0000    9,615.9317    141.0000          250.0000    9,615.9317    121.0000          250.0000    9,615.9317    130.0000          250.0000    9,615.9317     145.0000          250.0000      9,615.9317       145.0000              250.0000      9,615.9317       155.0000              250.0000      9,615.9317       166.0000              250.0000      9,615.9317       178.0000              250.0000      9,615.9317       190.0000              250.0000      9,615.9317       204.0000              250.0000      9,615.9317       219.0000              250.0000   0.5800   0.5800
49     9,368.0041     24.0000          253.0000    9,368.0041     29.0000          253.0000    9,368.0041     34.0000          253.0000    9,368.0041     32.0000          253.0000    9,368.0041     35.0000          253.0000    9,368.0041     34.0000          253.0000    9,368.0041     48.0000          253.0000    9,368.0041     41.0000          253.0000    9,368.0041     44.0000          253.0000    9,368.0041      49.0000          253.0000      9,368.0041        49.0000              253.0000      9,368.0041        53.0000              253.0000      9,368.0041        57.0000              253.0000      9,368.0041        61.0000              253.0000      9,368.0041        65.0000              253.0000      9,368.0041        70.0000              253.0000      9,368.0041        74.0000              253.0000   0.1937   0.1937
50     9,660.3125     33.0000          269.0000    9,660.3125     39.0000          269.0000    9,660.3125     46.0000          269.0000    9,660.3125     44.0000          269.0000    9,660.3125     48.0000          269.0000    9,660.3125     46.0000          269.0000    9,660.3125     65.0000          269.0000    9,660.3125     55.0000          269.0000    9,660.3125     60.0000          269.0000    9,660.3125      67.0000          269.0000      9,660.3125        67.0000              269.0000      9,660.3125        71.0000              269.0000      9,660.3125        76.0000              269.0000      9,660.3125        82.0000              269.0000      9,660.3125        88.0000              269.0000      9,660.3125        94.0000              269.0000      9,660.3125       101.0000              269.0000   0.2491   0.2491
51     9,484.2449     20.0000          272.0000    9,484.2449     24.0000          272.0000    9,484.2449     28.0000          272.0000    9,484.2449     26.0000          272.0000    9,484.2449     29.0000          272.0000    9,484.2449     28.0000          272.0000    9,484.2449     39.0000          272.0000    9,484.2449     33.0000          272.0000    9,484.2449     36.0000          272.0000    9,484.2449      40.0000          272.0000      9,484.2449        40.0000              272.0000      9,484.2449        43.0000              272.0000      9,484.2449        46.0000              272.0000      9,484.2449        49.0000              272.0000      9,484.2449        53.0000              272.0000      9,484.2449        57.0000              272.0000      9,484.2449        61.0000              272.0000   0.1471   0.1471
52     9,601.2297     34.0000          284.0000    9,601.2297     41.0000          284.0000    9,601.2297     48.0000          284.0000    9,601.2297     46.0000          284.0000    9,601.2297     50.0000          284.0000    9,601.2297     49.0000          284.0000    9,601.2297     68.0000          284.0000    9,601.2297     58.0000          284.0000    9,601.2297     63.0000          284.0000    9,601.2297      70.0000          284.0000      9,601.2297        70.0000              284.0000      9,601.2297        75.0000              284.0000      9,601.2297        80.0000              284.0000      9,601.2297        86.0000              284.0000      9,601.2297        92.0000              284.0000      9,601.2297        99.0000              284.0000      9,601.2297       106.0000              284.0000   0.2465   0.2465
53     9,530.4533     26.0000          290.0000    9,530.4533     31.0000          290.0000    9,530.4533     36.0000          290.0000    9,530.4533     34.0000          290.0000    9,530.4533     37.0000          290.0000    9,530.4533     36.0000          290.0000    9,530.4533     51.0000          290.0000    9,530.4533     43.0000          290.0000    9,530.4533     47.0000          290.0000    9,530.4533      52.0000          290.0000      9,530.4533        52.0000              290.0000      9,530.4533        56.0000              290.0000      9,530.4533        60.0000              290.0000      9,530.4533        64.0000              290.0000      9,530.4533        69.0000              290.0000      9,530.4533        74.0000              290.0000      9,530.4533        79.0000              290.0000   0.1793   0.1793
54     9,541.6617     31.0000          301.0000    9,541.6617     37.0000          301.0000    9,541.6617     43.0000          301.0000    9,541.6617     41.0000          301.0000    9,541.6617     45.0000          301.0000    9,541.6617     43.0000          301.0000    9,541.6617     61.0000          301.0000    9,541.6617     52.0000          301.0000    9,541.6617     56.0000          301.0000    9,541.6617      63.0000          301.0000      9,541.6617        63.0000              301.0000      9,541.6617        67.0000              301.0000      9,541.6617        72.0000              301.0000      9,541.6617        77.0000              301.0000      9,541.6617        82.0000              301.0000      9,541.6617        88.0000              301.0000      9,541.6617        94.0000              301.0000   0.2093   0.2093
55     9,560.1483     33.0000          313.0000    9,560.1483     40.0000          313.0000    9,560.1483     47.0000          313.0000    9,560.1483     45.0000          313.0000    9,560.1483     49.0000          313.0000    9,560.1483     47.0000          313.0000    9,560.1483     66.0000          313.0000    9,560.1483     57.0000          313.0000    9,560.1483     61.0000          313.0000    9,560.1483      68.0000          313.0000      9,560.1483        68.0000              313.0000      9,560.1483        73.0000              313.0000      9,560.1483        78.0000              313.0000      9,560.1483        83.0000              313.0000      9,560.1483        89.0000              313.0000      9,560.1483        96.0000              313.0000      9,560.1483       103.0000              313.0000   0.2173   0.2173
56     9,543.3762     20.0000          323.0000    9,543.3762     24.0000          323.0000    9,543.3762     28.0000          323.0000    9,543.3762     27.0000          323.0000    9,543.3762     29.0000          323.0000    9,543.3762     28.0000          323.0000    9,543.3762     40.0000          323.0000    9,543.3762     34.0000          323.0000    9,543.3762     37.0000          323.0000    9,543.3762      41.0000          323.0000      9,543.3762        41.0000              323.0000      9,543.3762        44.0000              323.0000      9,543.3762        47.0000              323.0000      9,543.3762        50.0000              323.0000      9,543.3762        54.0000              323.0000      9,543.3762        58.0000              323.0000      9,543.3762        62.0000              323.0000   0.1269   0.1269
57     9,595.6012     50.0000          335.0000    9,595.6012     60.0000          335.0000    9,595.6012     70.0000          335.0000    9,595.6012     67.0000          335.0000    9,595.6012     73.0000          335.0000    9,595.6012     71.0000          335.0000    9,595.6012     99.0000          335.0000    9,595.6012     85.0000          335.0000    9,595.6012     92.0000          335.0000    9,595.6012     102.0000          335.0000      9,595.6012       102.0000              335.0000      9,595.6012       109.0000              335.0000      9,595.6012       117.0000              335.0000      9,595.6012       125.0000              335.0000      9,595.6012       134.0000              335.0000      9,595.6012       144.0000              335.0000      9,595.6012       154.0000              335.0000   0.3045   0.3045
58     9,407.3710     28.0000          338.0000    9,407.3710     33.0000          338.0000    9,407.3710     39.0000          338.0000    9,407.3710     37.0000          338.0000    9,407.3710     41.0000          338.0000    9,407.3710     39.0000          338.0000    9,407.3710     55.0000          338.0000    9,407.3710     47.0000          338.0000    9,407.3710     51.0000          338.0000    9,407.3710      57.0000          338.0000      9,407.3710        57.0000              338.0000      9,407.3710        61.0000              338.0000      9,407.3710        65.0000              338.0000      9,407.3710        70.0000              338.0000      9,407.3710        75.0000              338.0000      9,407.3710        80.0000              338.0000      9,407.3710        86.0000              338.0000   0.1686   0.1686
59     9,677.2626     35.0000          356.0000    9,677.2626     42.0000          356.0000    9,677.2626     49.0000          356.0000    9,677.2626     47.0000          356.0000    9,677.2626     51.0000          356.0000    9,677.2626     49.0000          356.0000    9,677.2626     69.0000          356.0000    9,677.2626     59.0000          356.0000    9,677.2626     64.0000          356.0000    9,677.2626      71.0000          356.0000      9,677.2626        71.0000              356.0000      9,677.2626        76.0000              356.0000      9,677.2626        82.0000              356.0000      9,677.2626        88.0000              356.0000      9,677.2626        94.0000              356.0000      9,677.2626       100.0000              356.0000      9,677.2626       108.0000              356.0000   0.1994   0.1994
60     9,470.4487     31.0000          360.0000    9,470.4487     37.0000          360.0000    9,470.4487     44.0000          360.0000    9,470.4487     41.0000          360.0000    9,470.4487     45.0000          360.0000    9,470.4487     44.0000          360.0000    9,470.4487     61.0000          360.0000    9,470.4487     52.0000          360.0000    9,470.4487     57.0000          360.0000    9,470.4487      63.0000          360.0000      9,470.4487        63.0000              360.0000      9,470.4487        68.0000              360.0000      9,470.4487        72.0000              360.0000      9,470.4487        77.0000              360.0000      9,470.4487        83.0000              360.0000      9,470.4487        89.0000              360.0000      9,470.4487        95.0000              360.0000   0.1750   0.1750
61     9,441.3682    121.0000          371.0000    9,441.3682    145.0000          371.0000    9,441.3682    170.0000          371.0000    9,441.3682    161.0000          371.0000    9,441.3682    176.0000          371.0000    9,441.3682    170.0000          371.0000    9,441.3682    239.0000          371.0000    9,441.3682    205.0000          371.0000    9,441.3682    221.0000          371.0000    9,441.3682     246.0000          371.0000      9,441.3682       246.0000              371.0000      9,441.3682       263.0000              371.0000      9,441.3682       282.0000              371.0000      9,441.3682       302.0000              371.0000      9,441.3682       323.0000              371.0000      9,441.3682       346.0000              371.0000      9,441.3682       371.0000              371.0000   0.6631   0.6631
62     9,673.2191     26.0000          393.0000    9,673.2191     31.0000          393.0000    9,673.2191     36.0000          393.0000    9,673.2191     35.0000          393.0000    9,673.2191     38.0000          393.0000    9,673.2191     37.0000          393.0000    9,673.2191     51.0000          393.0000    9,673.2191     44.0000          393.0000    9,673.2191     47.0000          393.0000    9,673.2191      53.0000          393.0000      9,673.2191        53.0000              393.0000      9,673.2191        57.0000              393.0000      9,673.2191        61.0000              393.0000      9,673.2191        65.0000              393.0000      9,673.2191        69.0000              393.0000      9,673.2191        74.0000              393.0000      9,673.2191        80.0000              393.0000   0.1349   0.1349
63     9,539.4783     35.0000          402.0000    9,539.4783     42.0000          402.0000    9,539.4783     49.0000          402.0000    9,539.4783     46.0000          402.0000    9,539.4783     51.0000          402.0000    9,539.4783     49.0000          402.0000    9,539.4783     69.0000          402.0000    9,539.4783     59.0000          402.0000    9,539.4783     64.0000          402.0000    9,539.4783      71.0000          402.0000      9,539.4783        71.0000              402.0000      9,539.4783        76.0000              402.0000      9,539.4783        81.0000              402.0000      9,539.4783        87.0000              402.0000      9,539.4783        93.0000              402.0000      9,539.4783       100.0000              402.0000      9,539.4783       107.0000              402.0000   0.1766   0.1766
64     9,458.8683     50.0000          411.0000    9,458.8683     59.0000          411.0000    9,458.8683     69.0000          411.0000    9,458.8683     66.0000          411.0000    9,458.8683     72.0000          411.0000    9,458.8683     70.0000          411.0000    9,458.8683     98.0000          411.0000    9,458.8683     84.0000          411.0000    9,458.8683     90.0000          411.0000    9,458.8683     101.0000          411.0000      9,458.8683       101.0000              411.0000      9,458.8683       108.0000              411.0000      9,458.8683       115.0000              411.0000      9,458.8683       123.0000              411.0000      9,458.8683       132.0000              411.0000      9,458.8683       142.0000              411.0000      9,458.8683       152.0000              411.0000   0.2457   0.2457
65     9,569.8526     26.0000          432.0000    9,569.8526     31.0000          432.0000    9,569.8526     36.0000          432.0000    9,569.8526     35.0000          432.0000    9,569.8526     38.0000          432.0000    9,569.8526     37.0000          432.0000    9,569.8526     51.0000          432.0000    9,569.8526     44.0000          432.0000    9,569.8526     48.0000          432.0000    9,569.8526      53.0000          432.0000      9,569.8526        53.0000              432.0000      9,569.8526        57.0000              432.0000      9,569.8526        61.0000              432.0000      9,569.8526        65.0000              432.0000      9,569.8526        69.0000              432.0000      9,569.8526        74.0000              432.0000      9,569.8526        80.0000              432.0000   0.1227   0.1227
66     9,539.3489     29.0000          448.0000    9,539.3489     35.0000          448.0000    9,539.3489     40.0000          448.0000    9,539.3489     38.0000          448.0000    9,539.3489     42.0000          448.0000    9,539.3489     41.0000          448.0000    9,539.3489     57.0000          448.0000    9,539.3489     49.0000          448.0000    9,539.3489     53.0000          448.0000    9,539.3489      59.0000          448.0000      9,539.3489        59.0000              448.0000      9,539.3489        63.0000              448.0000      9,539.3489        67.0000              448.0000      9,539.3489        72.0000              448.0000      9,539.3489        77.0000              448.0000      9,539.3489        83.0000              448.0000      9,539.3489        88.0000              448.0000   0.1317   0.1317
67     9,527.2347     35.0000          465.0000    9,527.2347     42.0000          465.0000    9,527.2347     49.0000          465.0000    9,527.2347     46.0000          465.0000    9,527.2347     51.0000          465.0000    9,527.2347     49.0000          465.0000    9,527.2347     69.0000          465.0000    9,527.2347     59.0000          465.0000    9,527.2347     64.0000          465.0000    9,527.2347      71.0000          465.0000      9,527.2347        71.0000              465.0000      9,527.2347        76.0000              465.0000      9,527.2347        81.0000              465.0000      9,527.2347        87.0000              465.0000      9,527.2347        93.0000              465.0000      9,527.2347       100.0000              465.0000      9,527.2347       107.0000              465.0000   0.1527   0.1527
68     9,586.0425     39.0000          487.0000    9,586.0425     47.0000          487.0000    9,586.0425     55.0000          487.0000    9,586.0425     52.0000          487.0000    9,586.0425     57.0000          487.0000    9,586.0425     55.0000          487.0000    9,586.0425     78.0000          487.0000    9,586.0425     66.0000          487.0000    9,586.0425     72.0000          487.0000    9,586.0425      80.0000          487.0000      9,586.0425        80.0000              487.0000      9,586.0425        85.0000              487.0000      9,586.0425        91.0000              487.0000      9,586.0425        98.0000              487.0000      9,586.0425       105.0000              487.0000      9,586.0425       112.0000              487.0000      9,586.0425       120.0000              487.0000   0.1643   0.1643
69     9,600.8901     37.0000          508.0000    9,600.8901     44.0000          508.0000    9,600.8901     52.0000          508.0000    9,600.8901     49.0000          508.0000    9,600.8901     54.0000          508.0000    9,600.8901     52.0000          508.0000    9,600.8901     73.0000          508.0000    9,600.8901     62.0000          508.0000    9,600.8901     67.0000          508.0000    9,600.8901      75.0000          508.0000      9,600.8901        75.0000              508.0000      9,600.8901        80.0000              508.0000      9,600.8901        86.0000              508.0000      9,600.8901        92.0000              508.0000      9,600.8901        98.0000              508.0000      9,600.8901       105.0000              508.0000      9,600.8901       113.0000              508.0000   0.1476   0.1476
70     9,414.5683     41.0000          521.0000    9,414.5683     49.0000          521.0000    9,414.5683     57.0000          521.0000    9,414.5683     54.0000          521.0000    9,414.5683     59.0000          521.0000    9,414.5683     57.0000          521.0000    9,414.5683     80.0000          521.0000    9,414.5683     69.0000          521.0000    9,414.5683     74.0000          521.0000    9,414.5683      83.0000          521.0000      9,414.5683        83.0000              521.0000      9,414.5683        88.0000              521.0000      9,414.5683        95.0000              521.0000      9,414.5683       101.0000              521.0000      9,414.5683       109.0000              521.0000      9,414.5683       116.0000              521.0000      9,414.5683       125.0000              521.0000   0.1593   0.1593
71     9,623.3392     41.0000          558.0000    9,623.3392     49.0000          558.0000    9,623.3392     57.0000          558.0000    9,623.3392     54.0000          558.0000    9,623.3392     59.0000          558.0000    9,623.3392     57.0000          558.0000    9,623.3392     80.0000          558.0000    9,623.3392     69.0000          558.0000    9,623.3392     74.0000          558.0000    9,623.3392      83.0000          558.0000      9,623.3392        83.0000              558.0000      9,623.3392        88.0000              558.0000      9,623.3392        95.0000              558.0000      9,623.3392       101.0000              558.0000      9,623.3392       109.0000              558.0000      9,623.3392       116.0000              558.0000      9,623.3392       125.0000              558.0000   0.1487   0.1487
72     9,586.8674     45.0000          581.0000    9,586.8674     54.0000          581.0000    9,586.8674     63.0000          581.0000    9,586.8674     59.0000          581.0000    9,586.8674     65.0000          581.0000    9,586.8674     63.0000          581.0000    9,586.8674     88.0000          581.0000    9,586.8674     75.0000          581.0000    9,586.8674     82.0000          581.0000    9,586.8674      91.0000          581.0000      9,586.8674        91.0000              581.0000      9,586.8674        97.0000              581.0000      9,586.8674       104.0000              581.0000      9,586.8674       111.0000              581.0000      9,586.8674       119.0000              581.0000      9,586.8674       128.0000              581.0000      9,586.8674       137.0000              581.0000   0.1566   0.1566
73     9,518.9700     40.0000          600.0000    9,518.9700     48.0000          600.0000    9,518.9700     56.0000          600.0000    9,518.9700     53.0000          600.0000    9,518.9700     58.0000          600.0000    9,518.9700     56.0000          600.0000    9,518.9700     78.0000          600.0000    9,518.9700     67.0000          600.0000    9,518.9700     73.0000          600.0000    9,518.9700      81.0000          600.0000      9,518.9700        81.0000              600.0000      9,518.9700        86.0000              600.0000      9,518.9700        93.0000              600.0000      9,518.9700        99.0000              600.0000      9,518.9700       106.0000              600.0000      9,518.9700       114.0000              600.0000      9,518.9700       122.0000              600.0000   0.1350   0.1350
74     9,498.2999     56.0000          629.0000    9,498.2999     66.0000          629.0000    9,498.2999     78.0000          629.0000    9,498.2999     74.0000          629.0000    9,498.2999     81.0000          629.0000    9,498.2999     78.0000          629.0000    9,498.2999    110.0000          629.0000    9,498.2999     94.0000          629.0000    9,498.2999    101.0000          629.0000    9,498.2999     113.0000          629.0000      9,498.2999       113.0000              629.0000      9,498.2999       121.0000              629.0000      9,498.2999       129.0000              629.0000      9,498.2999       138.0000              629.0000      9,498.2999       148.0000              629.0000      9,498.2999       159.0000              629.0000      9,498.2999       170.0000              629.0000   0.1797   0.1797
75     9,602.9603     52.0000          672.0000    9,602.9603     62.0000          672.0000    9,602.9603     72.0000          672.0000    9,602.9603     69.0000          672.0000    9,602.9603     75.0000          672.0000    9,602.9603     73.0000          672.0000    9,602.9603    102.0000          672.0000    9,602.9603     87.0000          672.0000    9,602.9603     94.0000          672.0000    9,602.9603     105.0000          672.0000      9,602.9603       105.0000              672.0000      9,602.9603       112.0000              672.0000      9,602.9603       120.0000              672.0000      9,602.9603       129.0000              672.0000      9,602.9603       138.0000              672.0000      9,602.9603       148.0000              672.0000      9,602.9603       158.0000              672.0000   0.1562   0.1562
76     9,277.3501     49.0000          685.0000    9,277.3501     59.0000          685.0000    9,277.3501     69.0000          685.0000    9,277.3501     65.0000          685.0000    9,277.3501     71.0000          685.0000    9,277.3501     69.0000          685.0000    9,277.3501     97.0000          685.0000    9,277.3501     83.0000          685.0000    9,277.3501     89.0000          685.0000    9,277.3501      99.0000          685.0000      9,277.3501        99.0000              685.0000      9,277.3501       106.0000              685.0000      9,277.3501       114.0000              685.0000      9,277.3501       122.0000              685.0000      9,277.3501       131.0000              685.0000      9,277.3501       140.0000              685.0000      9,277.3501       150.0000              685.0000   0.1445   0.1445
